Area Code (FAO),Year,population,yield,harvested,Value
255,2009,10801.356,94652,201768.0,1909768.0
255,2010,10877.947,88272,209532.0,1849584.0
255,2011,10955.743,84046,200813.0,1687749.0
255,2012,11031.139,84522,217060.0,1834624.0
255,2013,11103.257,89349,201854.0,1803550.0
255,2014,11176.723,94129,211900.0,1994600.0
255,2015,11248.303,100152,201628.0,2019347.0
255,2016,11316.836,67871,206284.0,1400074.0
255,2017,11384.489,86174,197592.0,1702721.0
255,2018,11448.595,84923,195690.0,1661860.0
255,2019,11510.568,93364,203760.0,1902380.0
255,2020,11561.717,89463,194660.0,1741480.0
15,1961,9485.056,37116,212139.0,787372.0
15,1962,9550.181,41868,212221.0,888520.0
15,1963,9611.227,40814,201443.0,822179.0
15,1964,9676.83,43638,217656.0,949813.0
15,1965,9741.881,39701,229353.0,910564.0
15,1966,9799.245,26473,231643.0,613222.0
15,1967,9850.789,42594,216676.0,922910.0
15,1968,9893.3,40839,220347.0,899885.0
15,1969,9930.379,38306,215759.0,826494.0
15,1970,9968.718,38482,198233.0,762845.0
15,1971,10008.366,44848,212702.0,953936.0
15,1972,10046.377,44206,222877.0,985250.0
15,1973,10077.166,49497,211923.0,1048963.0
15,1974,10100.452,54311,198483.0,1077990.0
15,1975,10117.096,38018,190323.0,723572.0
15,1976,10129.426,44325,211899.0,939250.0
15,1977,10144.64,41044,193782.0,795361.0
15,1978,10161.275,52535,194479.0,1021690.0
15,1979,10177.069,51304,197743.0,1014501.0
15,1980,10192.727,46131,196499.0,906472.0
15,1981,10208.065,53490,173113.0,925978.0
15,1982,10222.363,58091,182944.0,1062748.0
15,1983,10231.972,52262,203207.0,1062000.0
15,1984,10239.379,68436,194340.0,1329992.0
15,1985,10247.0,62522,194409.0,1215493.0
15,1986,10255.985,67404,196473.0,1324314.0
15,1987,10270.747,57796,192866.0,1114686.0
15,1988,10291.427,65242,202268.0,1319644.0
15,1989,10314.119,67442,219000.0,1476989.0
15,1990,10340.827,60339,222000.0,1339516.0
15,1991,10373.469,66884,215000.0,1438012.0
15,1992,10407.971,65309,216000.0,1410680.0
15,1993,10440.435,71303,212000.0,1511632.0
15,1994,10471.225,73294,212000.0,1553828.0
15,1995,10502.833,70119,218400.0,1531395.0
15,1996,10536.431,89184,214000.0,1908529.0
15,1997,10573.283,79337,216500.0,1717654.0
15,1998,10612.112,82523,222000.0,1832000.0
15,1999,10653.569,80957,188800.0,1528471.0
18,1961,227.071,10204,4900.0,5000.0
18,1962,233.417,10200,5000.0,5100.0
18,1963,240.268,10196,5100.0,5200.0
18,1964,247.444,10192,5200.0,5300.0
18,1965,255.01,10189,5300.0,5400.0
18,1966,262.976,10182,5500.0,5600.0
18,1967,271.339,10175,5700.0,5800.0
18,1968,280.102,10169,5900.0,6000.0
18,1969,289.296,10164,6100.0,6200.0
18,1970,298.894,10159,6300.0,6400.0
18,1971,308.837,10154,6500.0,6600.0
18,1972,319.128,10149,6700.0,6800.0
18,1973,329.8,10145,6900.0,7000.0
18,1974,340.842,10141,7100.0,7200.0
18,1975,352.269,10137,7300.0,7400.0
18,1976,364.119,10133,7500.0,7600.0
18,1977,376.387,10000,7800.0,7800.0
18,1978,389.072,10000,8000.0,8000.0
18,1979,402.063,10000,8200.0,8200.0
18,1980,415.257,10000,8500.0,8500.0
18,1981,428.641,10941,8500.0,9300.0
18,1982,442.201,10526,9500.0,10000.0
18,1983,456.033,11000,10000.0,11000.0
18,1984,470.165,11366,10620.0,12071.0
18,1985,484.528,10000,11000.0,11000.0
18,1986,499.151,9167,12000.0,11000.0
18,1987,514.026,8000,10000.0,8000.0
18,1988,529.051,6396,6410.0,4100.0
18,1989,544.209,6386,6420.0,4100.0
18,1990,558.442,7692,6500.0,5000.0
18,1991,567.71,8333,6000.0,5000.0
18,1992,545.944,9091,5500.0,5000.0
18,1993,520.838,11667,6000.0,7000.0
18,1994,521.26,12500,8000.0,10000.0
18,1995,527.536,13000,10000.0,13000.0
18,1996,537.494,14167,12000.0,17000.0
18,1997,546.865,15385,13000.0,20000.0
18,1998,557.143,15385,13000.0,20000.0
18,1999,570.99,15385,13000.0,20000.0
18,2000,587.207,9457,4600.0,4350.0
18,2001,603.234,10000,4500.0,4500.0
18,2002,619.048,11269,4066.0,4582.0
18,2003,634.627,14239,3345.0,4763.0
18,2004,649.991,13656,3069.0,4191.0
18,2005,663.323,12754,8865.0,11306.0
18,2006,673.26,13481,6750.0,9100.0
18,2007,681.614,12921,6872.0,8879.0
18,2008,689.737,17655,3301.0,5828.0
18,2009,697.678,14371,3118.0,4481.0
18,2010,705.516,21639,2252.0,4873.0
18,2011,713.331,26687,2348.0,6266.0
18,2012,721.145,22471,2242.0,5038.0
18,2013,728.889,23392,2270.0,5310.0
18,2014,736.357,22341,2315.0,5172.0
18,2015,743.274,19011,1962.0,3730.0
18,2016,749.761,16751,1505.0,2521.0
18,2017,756.121,18239,2129.0,3883.0
18,2018,762.096,12675,1140.0,1445.0
18,2019,767.459,13137,1004.0,1319.0
18,2020,772.506,16312,995.0,1623.0
19,1961,3784.744,5625,80000.0,45000.0
19,1962,3864.14,5000,80000.0,40000.0
19,1963,3945.729,5189,106000.0,55000.0
19,1964,4029.472,5229,109000.0,57000.0
19,1965,4115.511,8730,63000.0,55000.0
19,1966,4204.065,5500,74545.0,41000.0
19,1967,4295.269,6000,45000.0,27000.0
19,1968,4389.249,6000,75000.0,45000.0
19,1969,4486.098,6954,76500.0,53200.0
19,1970,4585.693,7000,63130.0,44190.0
19,1971,4688.267,7862,59910.0,47100.0
19,1972,4793.804,8333,64310.0,53590.0
19,1973,4902.248,8278,68860.0,57000.0
19,1974,5013.765,8489,73575.0,62460.0
19,1975,5127.776,8034,76860.0,61750.0
19,1976,5244.355,8639,80815.0,69815.0
19,1977,5363.917,6530,85165.0,55610.0
19,1978,5486.132,6456,87655.0,56590.0
19,1979,5610.38,6909,98070.0,67755.0
19,1980,5736.088,5992,100370.0,60140.0
19,1981,5862.99,6943,95955.0,66620.0
19,1982,5991.118,6845,96422.0,66000.0
19,1983,6120.62,6045,75507.0,45647.0
19,1984,6251.926,7936,98907.0,78490.0
19,1985,6385.63,7415,100242.0,74333.0
19,1986,6521.983,7642,106250.0,81200.0
19,1987,6661.434,8079,94880.0,76655.0
19,1988,6804.072,7670,81680.0,62650.0
19,1989,6949.139,6962,87326.0,60794.0
19,1990,7096.194,6480,84072.0,54480.0
19,1991,7244.891,9339,116426.0,108733.0
19,1992,7394.419,8088,118350.0,95727.0
19,1993,7544.489,10320,140626.0,145129.0
19,1994,7693.722,7519,109491.0,82323.0
19,1995,7841.471,9746,126012.0,122805.0
19,1996,7989.367,7490,131929.0,98820.0
19,1997,8137.619,10641,158396.0,168547.0
19,1998,8286.928,9042,194004.0,175426.0
19,1999,8439.052,8677,172892.0,150012.0
19,2000,8592.656,8492,119538.0,101510.0
19,2001,8746.084,9890,113916.0,112659.0
19,2002,8900.583,8850,134579.0,119102.0
19,2003,9057.378,9878,114324.0,112930.0
19,2004,9216.279,10665,108797.0,116037.0
19,2005,9377.388,10741,122149.0,131198.0
19,2006,9542.663,11113,129290.0,143677.0
19,2007,9711.152,9210,181428.0,167095.0
19,2008,9880.593,12931,154658.0,199990.0
19,2009,10051.317,12862,156670.0,201508.0
19,2010,10223.27,13920,173412.0,241397.0
19,2011,10396.246,9731,187985.0,182927.0
19,2012,10569.697,9186,158019.0,145151.0
19,2013,10743.349,11167,186919.0,208735.0
19,2014,10916.987,10652,149902.0,159670.0
19,2015,11090.085,17208,196188.0,337599.0
19,2016,11263.015,14334,229822.0,329437.0
19,2017,11435.533,8848,174386.0,154293.0
19,2018,11606.905,15117,199569.0,301689.0
19,2019,11777.315,11993,197713.0,237127.0
19,2020,11936.162,15220,204546.0,311310.0
80,1992,4275.73,34000,100000.0,340000.0
80,1993,3942.981,32613,101187.0,330000.0
80,1994,3762.33,34778,90000.0,313000.0
80,1995,3750.527,34107,70000.0,238750.0
80,1996,3907.751,30127,55000.0,165700.0
80,1997,4047.748,30193,95178.0,287372.0
80,1998,4115.059,32113,106165.0,340931.0
80,1999,4153.014,27163,94897.0,257764.0
80,2000,4179.35,32290,104082.0,336085.0
80,2001,4194.932,24263,105188.0,255221.0
80,2002,4198.41,30026,90682.0,272280.0
80,2003,4183.757,22617,71067.0,160734.0
80,2004,4142.86,36711,86890.0,318986.0
80,2005,4094.297,30568,81239.0,248332.0
80,2006,4058.086,31698,73348.0,232496.0
80,2007,4007.876,34760,73968.0,257112.0
80,2008,3943.392,37354,64392.0,240533.0
80,2009,3877.75,37751,67772.0,255848.0
80,2010,3811.088,26621,54623.0,145412.0
80,2011,3743.142,35960,58400.0,210004.0
80,2012,3674.374,37082,60713.0,225137.0
80,2013,3617.559,39206,67630.0,265152.0
80,2014,3571.068,28640,59550.0,170550.0
80,2015,3524.324,35263,60407.0,213015.0
80,2016,3480.986,42945,71394.0,306605.0
80,2017,3440.027,41739,70046.0,292368.0
80,2018,3400.129,40196,73591.0,295810.0
80,2019,3360.711,38392,68965.0,264769.0
80,2020,3318.407,46029,69914.0,321804.0
20,1961,524.403,25000,160.0,400.0
20,1962,536.428,25000,160.0,400.0
20,1963,549.041,25000,160.0,400.0
20,1964,562.274,25000,160.0,400.0
20,1965,570.975,25000,160.0,400.0
20,1966,574.855,23684,190.0,450.0
20,1967,578.723,23684,190.0,450.0
20,1968,582.655,23842,190.0,453.0
20,1969,586.737,22367,300.0,671.0
20,1970,592.244,18947,190.0,360.0
20,1971,604.139,25000,200.0,500.0
20,1972,626.601,25000,200.0,500.0
20,1973,657.246,20680,250.0,517.0
20,1974,691.569,20370,270.0,550.0
20,1975,727.93,20370,270.0,550.0
20,1976,766.424,21111,270.0,570.0
20,1977,806.968,20000,300.0,600.0
20,1978,849.394,20000,300.0,600.0
20,1979,893.5,20000,300.0,600.0
20,1980,938.578,20000,300.0,600.0
20,1981,982.747,20000,500.0,1000.0
20,1982,1023.009,20000,500.0,1000.0
20,1983,1060.717,20000,500.0,1000.0
20,1984,1099.17,20000,500.0,1000.0
20,1985,1138.704,20000,500.0,1000.0
20,1986,1179.263,20000,500.0,1000.0
20,1987,1220.361,20000,500.0,1000.0
20,1988,1261.272,20000,500.0,1000.0
20,1989,1301.671,20000,500.0,1000.0
20,1990,1341.474,26178,382.0,1000.0
20,1991,1380.584,22255,674.0,1500.0
20,1992,1420.695,21459,233.0,500.0
20,1993,1462.262,20709,423.0,876.0
20,1994,1503.544,19881,503.0,1000.0
20,1995,1543.634,19108,471.0,900.0
20,1996,1582.169,18922,371.0,702.0
20,1997,1619.354,17218,363.0,625.0
20,1998,1655.699,16667,300.0,500.0
20,1999,1691.558,16321,299.0,488.0
20,2000,1726.985,15876,274.0,435.0
20,2001,1761.93,15714,350.0,550.0
20,2002,1795.13,14545,231.0,336.0
20,2003,1826.863,13674,215.0,294.0
20,2004,1859.085,12683,205.0,260.0
20,2005,1892.807,11604,187.0,217.0
20,2006,1928.704,10447,179.0,187.0
20,2007,1966.977,9000,80.0,72.0
20,2008,2007.32,8000,130.0,104.0
20,2018,2451.409,13319,910.0,1212.0
20,2019,2499.702,6081,620.0,377.0
20,2020,2546.402,13616,755.0,1028.0
21,1961,75330.008,5330,1022234.0,544858.0
21,1962,77599.218,9491,743459.0,705619.0
21,1963,79915.555,4945,793494.0,392363.0
21,1964,82262.794,8765,733597.0,643004.0
21,1965,84623.747,7636,766640.0,585384.0
21,1966,86979.283,8573,716981.0,614657.0
21,1967,89323.288,7574,830869.0,629301.0
21,1968,91659.246,8825,970128.0,856170.0
21,1969,94000.381,9762,1407115.0,1373691.0
21,1970,96369.875,9731,1895249.0,1844263.0
21,1971,98766.288,8865,2268926.0,2011334.0
21,1972,101194.394,4237,2319955.0,982901.0
21,1973,103666.904,11044,1839391.0,2031338.0
21,1974,106167.372,11568,2471150.0,2858530.0
21,1975,108700.515,6100,2931508.0,1788180.0
21,1976,111286.504,9084,3539891.0,3215745.0
21,1977,113939.886,6552,3153333.0,2066039.0
21,1978,116664.382,9572,2811189.0,2690888.0
21,1979,119447.303,7641,3830544.0,2926764.0
21,1980,122288.383,8653,3122107.0,2701613.0
21,1981,125168.06,11508,1920142.0,2209631.0
21,1982,128065.095,6460,2827929.0,1826945.0
21,1983,130977.37,11903,1879078.0,2236700.0
21,1984,133888.775,11387,1741673.0,1983157.0
21,1985,136783.18,16140,2676725.0,4320267.0
21,1986,139643.355,14466,3897719.0,5638470.0
21,1987,142466.264,17654,3454844.0,6099111.0
21,1988,145253.973,16528,3476288.0,5745670.0
21,1989,148003.411,16925,3282319.0,5555184.0
21,1990,150706.446,11540,2680990.0,3093791.0
21,1991,153336.445,14232,2049460.0,2916823.0
21,1992,155900.79,14295,1955620.0,2795598.0
21,1993,158440.875,14825,1482230.0,2197354.0
21,1994,160980.472,15541,1348850.0,2096259.0
21,1995,163515.328,15420,994734.0,1533871.0
21,1996,166037.122,18334,1796005.0,3292777.0
21,1997,168546.707,16359,1521545.0,2489070.0
21,1998,171039.804,16111,1408850.0,2269847.0
21,1999,173486.281,19699,1249764.0,2461856.0
21,2000,175873.72,15156,1138687.0,1725792.0
21,2001,178211.881,19488,1727492.0,3366599.0
21,2002,180476.685,14754,2104900.0,3105660.0
21,2003,182629.278,24035,2560230.0,6153500.0
21,2004,184722.043,20728,2807224.0,5818846.0
21,2005,186797.334,19735,2360696.0,4658790.0
21,2006,188820.682,15927,1560175.0,2484848.0
21,2007,190779.453,22199,1853224.0,4114057.0
21,2008,192672.317,25497,2363893.0,6027131.0
21,2009,194517.549,20802,2430253.0,5055525.0
21,2010,196353.492,28288,2181567.0,6171250.0
21,2011,198185.302,26602,2138916.0,5690043.0
21,2012,199977.707,23100,1912711.0,4418388.0
21,2013,201721.767,27491,2087395.0,5738473.0
21,2014,203459.65,22088,2834945.0,6261895.0
21,2015,205188.205,22278,2472628.0,5508451.0
21,2016,206859.578,31551,2166170.0,6834421.0
21,2017,208504.96,22790,1905617.0,4342812.0
21,2018,210166.592,26292,2080204.0,5469236.0
21,2019,211782.878,26578,2103578.0,5590815.0
21,2020,213196.304,26073,2434703.0,6347987.0
27,1961,7969.342,15416,1323010.0,2039600.0
27,1962,8040.772,16669,1253600.0,2089680.0
27,1963,8108.153,15920,1189870.0,1894270.0
27,1964,8177.721,17736,1195610.0,2120540.0
27,1965,8245.072,25486,1146930.0,2923010.0
27,1966,8308.899,27959,1142176.0,3193356.0
27,1967,8369.836,30580,1064161.0,3254163.0
27,1968,8438.288,24048,1060052.0,2549202.0
27,1969,8512.919,24725,1038925.0,2568708.0
27,1970,8582.95,29903,1013839.0,3031719.0
27,1971,8646.26,30542,1013194.0,3094544.0
27,1972,8700.153,37279,960772.0,3581633.0
27,1973,8753.489,34886,933928.0,3258147.0
27,1974,8810.675,33563,904000.0,3034078.0
27,1975,8860.971,32852,912000.0,2996135.0
27,1976,8902.474,38240,918100.0,3510835.0
27,1977,8935.452,37177,910300.0,3384211.0
27,1978,8958.267,37080,934800.0,3466215.0
27,1979,8974.427,35034,957563.0,3354760.0
27,1980,8980.606,39750,967689.0,3846572.0
27,1981,8978.412,43035,1032351.0,4442757.0
27,1982,8970.485,46368,1059481.0,4912580.0
27,1983,8956.433,31993,1127890.0,3608421.0
27,1984,8939.49,42931,1126362.0,4835576.0
27,1985,8917.076,28749,1066999.0,3067514.0
27,1986,8892.1,38399,1126738.0,4326575.0
27,1987,8865.755,38221,1085439.0,4148650.0
27,1988,8835.815,40144,1181520.0,4743133.0
27,1989,8804.43,47661,1138252.0,5425026.0
27,1990,8767.778,45514,1162775.0,5292233.0
27,1991,8721.66,37480,1199839.0,4497045.0
27,1992,8668.54,31071,1107961.0,3442555.0
27,1993,8611.535,28580,1265981.0,3618220.0
27,1994,8548.466,28447,1319760.0,3754310.0
27,1995,8477.579,29085,1181120.0,3435250.0
27,1996,8401.376,18818,957670.0,1802110.0
27,1997,8318.966,29502,1211720.0,3574840.0
27,1998,8234.927,28058,1141682.0,3203359.0
27,1999,8162.301,27352,966282.0,2642973.0
27,2000,8097.691,28421,978575.0,2781242.0
27,2001,8034.86,30081,1355505.0,4077497.0
27,2002,7974.81,30123,1368627.0,4122765.0
27,2003,7917.739,23828,841014.0,2003937.0
27,2004,7865.316,38100,1039680.0,3961178.0
27,2005,7815.221,31567,1101807.0,3478066.0
27,2006,7766.036,34026,970392.0,3301882.0
27,2007,7719.035,21973,1087996.0,2390610.0
27,2008,7674.913,41674,1111533.0,4632210.0
27,2009,7634.735,31873,1247718.0,3976852.0
27,2010,7592.273,36185,1131565.0,4094597.0
27,2011,7543.13,39197,1137462.0,4458492.0
27,2012,7488.344,37596,1185007.0,4455104.0
27,2013,7431.167,41885,1314288.0,5504941.0
27,2014,7372.141,42172,1267914.0,5347078.0
27,2015,7309.253,45316,1105916.0,5011597.0
27,2016,7245.975,47483,1192590.0,5662721.0
27,2017,7182.428,53583,1144519.0,6132671.0
27,2018,7117.431,49129,1212010.0,5954520.0
27,2019,7052.532,52722,1198680.0,6319630.0
27,2020,6979.175,40393,1200180.0,4847940.0
29,1961,2815.972,4444,9000.0,4000.0
29,1962,2887.398,7143,9100.0,6500.0
29,1963,2948.133,6981,10600.0,7400.0
29,1964,3033.221,6491,11400.0,7400.0
29,1965,3118.134,6721,12200.0,8200.0
29,1966,3193.378,6774,12150.0,8230.0
29,1967,3274.493,6885,12200.0,8400.0
29,1968,3352.397,7840,12500.0,9800.0
29,1969,3424.429,5461,8033.0,4387.0
29,1970,3497.834,5805,8613.0,5000.0
29,1971,3582.07,6157,8300.0,5110.0
29,1972,3579.195,5411,8500.0,4599.0
29,1973,3571.45,7069,7246.0,5122.0
29,1974,3660.032,5212,7863.0,4098.0
29,1975,3749.232,6466,8000.0,5173.0
29,1976,3830.889,7624,7345.0,5600.0
29,1977,3927.428,8000,7500.0,6000.0
29,1978,4039.41,5484,5000.0,2742.0
29,1979,4137.437,7667,6000.0,4600.0
29,1980,4312.834,6656,8414.0,5600.0
29,1981,4490.743,6305,11102.0,7000.0
29,1982,4602.271,6000,10000.0,6000.0
29,1983,4726.506,6000,10000.0,6000.0
29,1984,4842.268,8889,9000.0,8000.0
29,1985,4948.024,4820,16596.0,8000.0
29,1986,5041.706,10833,7385.0,8000.0
29,1987,5157.769,11081,7400.0,8200.0
29,1988,5271.84,7378,11250.0,8300.0
29,1989,5373.697,8177,10150.0,8300.0
29,1990,5483.793,7478,11500.0,8600.0
29,1991,5594.828,7333,12000.0,8800.0
29,1992,5743.085,7120,12500.0,8900.0
29,1993,5555.22,7787,11173.0,8700.0
29,1994,5586.408,8824,9000.0,7942.0
29,1995,5932.783,7440,12000.0,8928.0
29,1996,5930.507,7755,11675.0,9054.0
29,1997,5923.862,7774,12528.0,9739.0
29,1998,6035.34,8148,12000.0,9778.0
29,1999,6180.18,7085,10000.0,7085.0
29,2000,6307.659,6774,9000.0,6097.0
29,2001,6465.729,8667,10000.0,8667.0
29,2002,6648.938,8290,10000.0,8290.0
29,2003,6860.846,7895,10250.0,8092.0
29,2004,7120.496,8326,9000.0,7493.0
29,2005,7388.874,7387,10500.0,7756.0
29,2006,7658.19,8007,10000.0,8007.0
29,2007,7944.609,8407,9500.0,7987.0
29,2008,8278.109,8431,9600.0,8094.0
29,2009,8709.366,8583,10000.0,8583.0
29,2010,9126.605,7317,12346.0,9034.0
29,2011,9455.733,6973,14035.0,9787.0
29,2012,9795.479,4448,9434.0,4196.0
29,2013,10149.577,7276,8828.0,6423.0
29,2014,10494.913,5763,9766.0,5628.0
29,2015,10727.148,6834,9740.0,6656.0
29,2016,10903.327,3861,20668.0,7980.0
29,2017,11155.593,3982,20240.0,8060.0
29,2018,11493.472,14092,16145.0,22751.0
29,2019,11874.838,6402,7645.0,4894.0
29,2020,12220.227,7153,12037.0,8610.0
32,1976,7598.028,4933,750.0,370.0
32,1977,7796.825,3140,2506.0,787.0
32,1978,8013.279,5000,2000.0,1000.0
32,1979,8243.377,8667,1786.0,1548.0
32,1980,8519.891,7931,1914.0,1518.0
32,1981,8829.048,7931,1914.0,1518.0
32,1982,9046.986,14706,612.0,900.0
32,1983,9240.672,17778,225.0,400.0
32,1984,9508.57,10000,270.0,270.0
32,1985,9804.254,14246,252.0,359.0
32,1986,10112.712,13333,300.0,400.0
32,1987,10433.905,13333,300.0,400.0
32,1988,10759.573,13333,300.0,400.0
32,1989,11089.222,13333,300.0,400.0
32,1990,11430.52,15000,254.0,381.0
32,1991,11777.719,13039,431.0,562.0
32,1992,12128.604,13068,440.0,575.0
32,1993,12486.773,13073,449.0,587.0
32,1994,12848.862,13085,457.0,598.0
32,1995,13211.647,13223,422.0,558.0
32,1996,13575.324,13333,300.0,400.0
32,1997,13941.181,13349,421.0,562.0
32,1998,14314.599,13341,434.0,579.0
32,1999,14698.973,13363,446.0,596.0
32,2000,15091.594,13355,459.0,613.0
32,2001,15493.253,13369,472.0,631.0
32,2002,15914.033,13381,485.0,649.0
32,2003,16354.326,13387,499.0,668.0
32,2004,16809.407,13411,513.0,688.0
32,2005,17275.171,13428,528.0,709.0
32,2006,17751.333,13419,544.0,730.0
32,2007,18251.866,13446,560.0,753.0
32,2008,18777.081,13449,577.0,776.0
32,2009,19319.274,13479,595.0,802.0
32,2010,19878.036,13846,650.0,900.0
32,2011,20448.873,13971,680.0,950.0
32,2012,21032.684,12308,650.0,800.0
32,2013,21632.85,12879,660.0,850.0
32,2014,22299.585,13281,640.0,850.0
32,2015,23012.646,13323,638.0,850.0
32,2016,23711.63,13311,601.0,800.0
32,2017,24393.181,13333,600.0,800.0
32,2018,25076.747,13308,526.0,700.0
32,2019,25782.341,13298,376.0,500.0
32,2020,26491.087,13323,328.0,437.0
33,1961,18273.684,7529,10245000.0,7713000.0
33,1962,18622.345,14183,10853000.0,15393000.0
33,1963,18971.005,17651,11156000.0,19691008.0
33,1964,19326.326,13604,12018000.0,16349000.0
33,1965,19688.805,15432,11453000.0,17674000.0
33,1966,20055.232,18739,12015961.0,22516832.0
33,1967,20408.05,13239,12189285.0,16136911.0
33,1968,20731.929,14855,11907911.0,17689040.0
33,1969,21033.94,18084,10101420.0,18267712.0
33,1970,21434.577,17864,5051782.0,9024254.0
33,1971,21888.679,18351,7853503.0,14412287.0
33,1972,22222.221,16799,8639797.0,14513966.0
33,1973,22502.029,16876,9575012.0,16159170.0
33,1974,22812.432,14884,8938000.0,13303500.0
33,1975,23136.252,18020,9478739.0,17080608.0
33,1976,23442.114,20963,11251700.0,23587200.0
33,1977,23715.308,19632,10115400.0,19858208.0
33,1978,23962.69,19987,10575100.0,21136800.0
33,1979,24219.124,16341,10523100.0,17196000.0
33,1980,24511.51,17212,11208400.0,19292000.0
33,1981,24815.786,19959,12426600.0,24802000.0
33,1982,25101.518,21336,12521000.0,26715008.0
33,1983,25360.726,19345,13680500.0,26465008.0
33,1984,25602.075,16099,13160900.0,21187904.0
33,1985,25843.922,17665,13729000.0,24252000.0
33,1986,26116.071,22052,14229400.0,31378000.0
33,1987,26436.889,19279,13457700.0,25945000.0
33,1988,26815.064,12293,12944300.0,15913000.0
33,1989,27244.406,18076,13717500.0,24796208.0
33,1990,27657.204,22769,14097500.0,32098000.0
33,1991,28015.761,22559,14160900.0,31945600.0
33,1992,28347.641,21603,13830300.0,29877200.0
33,1993,28668.166,22027,12374000.0,27255900.0
33,1994,28981.189,21275,10773000.0,22919500.0
33,1995,29289.423,22467,11122700.0,24989400.0
33,1996,29593.849,24304,12262000.0,29801400.0
33,1997,29882.752,21285,11416000.0,24299400.0
33,1998,30144.812,22550,10679700.0,24082300.0
33,1999,30399.778,25971,10380800.0,26959900.0
33,2000,30683.313,24446,10854800.0,26535500.0
33,2001,31002.763,19452,10605500.0,20630200.0
33,2002,31322.398,18324,8710500.0,15961300.0
33,2003,31619.45,22565,10214500.0,23048600.0
33,2004,31911.668,26409,9388900.0,24795500.0
33,2005,32215.916,27381,9403800.0,25748100.0
33,2006,32531.867,26096,9681800.0,25265400.0
33,2007,32862.459,23317,8616100.0,20090400.0
33,2008,33218.541,28575,10015500.0,28619200.0
33,2009,33593.917,27897,9660400.0,26949900.0
33,2010,33963.412,28085,8296100.0,23299600.0
33,2011,34323.531,29568,8552500.0,25288000.0
33,2012,34691.878,28743,9479100.0,27246000.0
